Asset_Class,horizon_years,expected_return_pct,lower_return_pct,upper_return_pct
foreign_cash,27,0.01933059191730857,0.011034078904957223,0.027200645305873516
foreign_cash,28,0.019329380608517965,0.011202168842226579,0.02698780900221709
foreign_cash,29,0.019334912156229622,0.011315872503101732,0.02688574509804731
foreign_cash,30,0.01933653206875019,0.011459855960103571,0.026721681390610597
foreign_cash,31,0.01933731085783874,0.011605275506188617,0.026618254827465826
foreign_cash,32,0.01933060922343155,0.011686397177481656,0.026482981330695043
foreign_cash,33,0.01933050789758628,0.011796113775366823,0.026367184827809975
foreign_cash,34,0.019338258523205143,0.011810072398724891,0.026348169230001384
foreign_cash,35,0.01934221812697734,0.01198419798712047,0.026246590934920322
foreign_cash,36,0.019328297665612837,0.011955781414375588,0.026101466731349943
foreign_cash,37,0.01932667635101115,0.012100394118766511,0.025971603367604068
foreign_cash,38,0.019329700702157115,0.012233299807000053,0.025874681147926237
foreign_cash,39,0.019328991770660053,0.012291666466623719,0.025776367731896732
foreign_cash,40,0.01932861229974514,0.012394807749590786,0.025735336754566962
foreign_cash,41,0.01933133791747843,0.01251934731081894,0.02566287869461381
foreign_cash,42,0.019324135866276793,0.012533600924981236,0.02557497332206249
foreign_cash,43,0.01931302785686473,0.012611837636138379,0.025525462947812327
foreign_cash,44,0.019320627749041863,0.012681412844788742,0.02543206396790998
foreign_cash,45,0.019323281259491232,0.012778114560955789,0.025383011693283608
foreign_cash,46,0.019311452089039394,0.012835693991033681,0.02529009991802056
foreign_cash,47,0.019312673442189343,0.012873626858431075,0.02515841945532782
foreign_cash,48,0.01931208923035821,0.012973872995987401,0.025015513888713592
foreign_cash,49,0.019309528121082886,0.013069106951550058,0.025006838830467393
foreign_cash,50,0.019310564749246195,0.013150336487096403,0.024989121624247934
foreign_cash,51,0.019298238527656775,0.013185362548761015,0.02486015538654729
foreign_cash,52,0.019303682337615147,0.013220446464361268,0.024912136222791537
foreign_cash,53,0.019311671304000022,0.01328436668925459,0.024816442814043604
foreign_cash,54,0.01931489073333137,0.013369098524405043,0.024744451164956605
foreign_cash,55,0.019318488803186096,0.01344189573175214,0.02467203645084992
foreign_cash,56,0.01932436825407602,0.013494191285917001,0.02462850942236461
foreign_cash,57,0.019330193213183522,0.013523376253898212,0.02456872206848426
foreign_cash,58,0.019336606941522616,0.013615541697533873,0.024517593165768403
foreign_cash,59,0.019331714515351983,0.013650662939169278,0.0244994584363305
foreign_cash,60,0.01934185180417436,0.013712157767004296,0.024464727052350588
foreign_cash,61,0.019345677246020987,0.013731644425334144,0.02443585141998983
foreign_cash,62,0.019349666444514968,0.0137668575912131,0.0243840548193619
foreign_cash,63,0.019345939949567015,0.013810640995458368,0.024362373341027865
foreign_cash,64,0.01934574867358929,0.013872769468306956,0.024246047931160808
foreign_cash,65,0.0193395480717391,0.01386937332502347,0.024199759381382524
foreign_cash,66,0.019343867230005918,0.013930147077281019,0.02419285948648331
foreign_cash,67,0.019348949265378446,0.013916878529059762,0.024167423934428278
foreign_cash,68,0.019354464486258216,0.013988457409238153,0.024127277447590467
foreign_cash,69,0.0193623821395994,0.014028384388667048,0.024140524705883237
foreign_cash,70,0.019358536186144137,0.01410152108398921,0.024138515340635047
foreign_cash,71,0.01935828182830468,0.014159293372768333,0.024048757747002325
foreign_cash,72,0.019353315181441122,0.014169700717883593,0.02399572826200691
foreign_cash,73,0.019361289309341556,0.014167809944212184,0.023945517484769807
foreign_cash,74,0.019364609550667655,0.01423200115490797,0.02392561666040094
foreign_cash,75,0.019364228965723207,0.014229981944313463,0.02394885465081975
foreign_cash,76,0.019353381779493972,0.01426539318588782,0.02390940442083589
foreign_cash,77,0.019347673543183008,0.014281232858752269,0.02389287415240826
foreign_cash,78,0.019341969003764836,0.014303971065375176,0.023848030904075612
foreign_cash,79,0.01934236387440036,0.014378367285632354,0.02379039014512463
foreign_cash,80,0.019344721817440957,0.014401917806940112,0.023761644436536722
foreign_cash,81,0.019343637805884883,0.014416373903879176,0.023733304678041023
foreign_cash,82,0.019348452068766786,0.01440774513459897,0.023727825107506817
foreign_cash,83,0.019348202228882228,0.014440087119016898,0.023647824119645833
foreign_cash,84,0.019351906174631672,0.014455218596834074,0.023620297998059314
foreign_cash,85,0.019348648238247224,0.014444550686574242,0.023621643732286257
foreign_cash,86,0.01935336232370699,0.014529652482981659,0.02359065310230246
foreign_cash,87,0.019350337951824947,0.014540274913104279,0.023562382069575394
foreign_cash,88,0.019352450391965315,0.014568282818146816,0.023563595881780808
foreign_cash,89,0.019352178104363515,0.01461240576952827,0.023499920605174918
foreign_cash,90,0.019352460974123353,0.014625958163848152,0.023444577011739298
foreign_cash,91,0.019349580621566886,0.014630010171910346,0.02343678611950617
foreign_cash,92,0.019349801856688664,0.014656564992614252,0.02342266298700646
foreign_cash,93,0.019343991930627746,0.014666027684868022,0.023387375341138217
foreign_cash,94,0.019346136235323108,0.01469588680056999,0.023356149028021633
foreign_cash,95,0.019346073533160535,0.014711542212559214,0.023344335446335185
foreign_cash,96,0.01934821963243083,0.01477184740168358,0.023304481893598794
foreign_cash,97,0.019351318182753596,0.014802707491010203,0.02327010724440859
foreign_cash,98,0.019350621386774902,0.014812232091156341,0.0232873668142195
foreign_cash,99,0.01934814236538851,0.014832735759082283,0.02320400102904374
foreign_cash,100,0.01934788934204512,0.01485878090439674,0.02319706104989039
foreign_global_equity,1,0.0881325848241179,-0.18991962916677507,0.36515188246491936
